id,host_id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,reviews_per_month,crime,year
228395,1191603,within a day,100%,f,1.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90046,Los Angeles,"Los Angeles, CA",US,United States,34.09766,-118.35586,Apartment,Entire home/apt,3,1.0,1.0,1.0,,95.0,,,$200.00,$60.00,2,$25.00,3,40,2 months ago,2,2,2,2,70,99.0,10.0,10.0,10.0,10.0,0.87,47879.0,2019.0
1159836,2693470,within an hour,98%,f,8.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291,Los Angeles,"Los Angeles, CA",US,United States,33.98838,-118.46557,Bungalow,Entire home/apt,4,1.0,1.0,1.0,,125.0,,,$200.00,$100.00,2,$5.00,30,1000,2 days ago,0,0,0,0,329,92.0,10.0,9.0,10.0,10.0,4.13,47879.0,2019.0
38367810,292036809,within a few hours,100%,f,6.0,"Los Angeles, CA, United States",Mid-Wilshire,Arlington Heights,City of Los Angeles,Los Angeles,CA,90019,Los Angeles,"Los Angeles, CA",US,United States,34.04632,-118.32091000000001,House,Shared room,3,3.0,1.0,6.0,,26.0,,,,,1,$20.00,30,1125,3 months ago,0,25,55,55,2,100.0,10.0,10.0,10.0,10.0,0.92,47879.0,2019.0
12512474,47744699,within an hour,100%,f,1.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90802,Los Angeles,"Long Beach, CA",US,United States,33.77326,-118.16831,Bungalow,Private room,4,1.0,1.0,1.0,,49.0,,,,$25.00,1,$0.00,1,1125,a week ago,26,56,80,355,244,95.0,10.0,9.0,10.0,10.0,5.62,148.0,2019.0
10438564,25326961,within an hour,100%,t,37.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291,Los Angeles,"Los Angeles, CA",US,United States,33.98322,-118.46758,Apartment,Entire home/apt,2,1.0,1.0,2.0,,98.0,,,$500.00,$150.00,1,$0.00,31,1125,today,30,45,45,307,14,90.0,9.0,9.0,9.0,10.0,0.31,47879.0,2019.0
16613509,109653796,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Mar Vista,Mar Vista,City of Los Angeles,Los Angeles,CA,90066,Los Angeles,"Los Angeles, CA",US,United States,34.007090000000005,-118.4329,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,,70.0,,,$250.00,$40.00,1,$20.00,2,30,7 weeks ago,9,35,54,139,194,99.0,10.0,10.0,10.0,10.0,5.55,47879.0,2019.0
13997318,2230887,,,f,1.0,"Glendale, CA, United States",Glendale,Glendale,Other Cities,Glendale,CA,91204,Los Angeles,"Glendale, CA",US,United States,34.13175,-118.25502,Apartment,Entire home/apt,2,1.0,1.0,1.0,,105.0,,,$100.00,$75.00,2,$25.00,2,14,3 months ago,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,0.13,5273.0,2019.0
5405654,17822148,,,f,1.0,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Playa Vista,City of Los Angeles,Los Angeles,CA,90094,Los Angeles,"Los Angeles, CA",US,United States,33.9687,-118.42773000000001,Apartment,Entire home/apt,4,1.0,1.0,2.0,,168.0,,,,$85.00,4,$50.00,3,1125,36 months ago,0,0,0,0,19,97.0,10.0,10.0,10.0,10.0,0.35,47879.0,2019.0
8570847,28420115,within a few hours,70%,f,3.0,"Inglewood, CA, United States",Inglewood,Inglewood,Other Cities,Inglewood,CA,90303,Los Angeles,"Inglewood, CA",US,United States,33.937090000000005,-118.34196000000001,House,Private room,1,1.0,1.0,1.0,,41.0,,,,$10.00,1,$0.00,1,1125,3 weeks ago,16,45,75,162,202,89.0,9.0,9.0,9.0,9.0,3.97,7980.0,2019.0
20760750,120918263,within a few hours,90%,f,4.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90403,Los Angeles,"Santa Monica, CA",US,United States,34.02133,-118.50628,Apartment,Entire home/apt,4,2.0,2.0,2.0,,275.0,,,$0.00,$135.00,1,$0.00,30,1125,2 months ago,18,48,78,352,3,100.0,10.0,10.0,10.0,10.0,0.13,7166.0,2019.0
14886269,93369231,within a few hours,90%,f,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Mid-Wilshire,City of Los Angeles,Los Angeles,CA,90036,Los Angeles,"Los Angeles, CA",US,United States,34.06715,-118.3484,Apartment,Entire home/apt,6,2.0,2.0,4.0,,109.0,,,$500.00,$99.00,6,$20.00,31,1125,5 weeks ago,0,0,0,47,87,93.0,9.0,9.0,10.0,10.0,2.39,47879.0,2019.0
4639002,24018492,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Silver Lake,Silver Lake,City of Los Angeles,Los Angeles,CA,90026,Los Angeles,"Los Angeles, CA",US,United States,34.080940000000005,-118.27451,House,Private room,2,1.5,1.0,1.0,,81.0,$400.00,,$0.00,$0.00,1,$15.00,1,180,2 days ago,0,0,0,0,255,100.0,10.0,10.0,10.0,10.0,4.62,47879.0,2019.0
39938935,266379705,within an hour,100%,f,1.0,"Los Angeles, CA, United States",East Hollywood,East Hollywood,City of Los Angeles,Los Angeles,CA,90029,Los Angeles,"Los Angeles, CA",US,United States,34.08704,-118.30113,Apartment,Private room,2,1.0,1.0,1.0,,85.0,,,$300.00,$50.00,1,$15.00,30,1125,today,26,56,86,357,2,100.0,10.0,9.0,10.0,10.0,2.0,47879.0,2019.0
34373849,26765296,within an hour,100%,t,1.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90805,Los Angeles,"Long Beach, CA",US,United States,33.87214,-118.17226000000001,Guesthouse,Entire home/apt,5,1.0,2.0,5.0,,90.0,,,$0.00,$0.00,4,$25.00,1,1125,6 days ago,2,19,37,166,52,99.0,10.0,10.0,10.0,10.0,7.22,148.0,2019.0
33589482,14517766,within an hour,100%,f,6.0,"Los Angeles, CA, United States",North Hollywood,North Hollywood,City of Los Angeles,Los Angeles,CA,91606,Los Angeles,"Los Angeles, CA",US,United States,34.18393,-118.37961999999999,Guesthouse,Entire home/apt,5,1.0,0.0,4.0,,89.0,,,$0.00,$75.00,1,$29.00,1,1125,5 days ago,27,57,87,87,30,88.0,10.0,10.0,9.0,9.0,4.31,47879.0,2019.0
23489150,947102,within an hour,95%,f,4.0,"Los Angeles, CA, United States",Boyle Heights,Boyle Heights,City of Los Angeles,Los Angeles,CA,90063,Los Angeles,"Los Angeles, CA",US,United States,34.03405,-118.1965,House,Entire home/apt,5,1.0,3.0,3.0,,125.0,,,$0.00,$75.00,4,$0.00,2,1125,2 weeks ago,3,31,61,61,2,90.0,9.0,10.0,10.0,8.0,0.39,47879.0,2019.0
4718682,5466700,,,f,1.0,"Glendale, CA, United States",Glendale,Glendale,Other Cities,Glendale,CA,91202,Los Angeles,"Glendale, CA",US,United States,34.17731,-118.27611,House,Entire home/apt,4,2.0,2.0,2.0,,298.0,,,"$1,250.00",$225.00,4,$100.00,3,14,9 months ago,6,36,66,155,9,98.0,10.0,10.0,10.0,10.0,0.17,5273.0,2019.0
14047668,310356,within an hour,100%,f,1.0,"Los Angeles, CA, United States",West Hollywood,Beverly Grove,City of Los Angeles,Los Angeles,CA,90046,Los Angeles,"Los Angeles, CA",US,United States,34.0864,-118.36495,Guesthouse,Entire home/apt,4,1.0,0.0,2.0,,130.0,,,,$95.00,1,$0.00,2,1125,3 weeks ago,4,13,33,306,192,94.0,9.0,9.0,10.0,10.0,4.94,47879.0,2019.0
22495963,27015377,within a few hours,98%,t,12.0,"Pasadena, CA, United States",Pasadena,Pasadena,Other Cities,Pasadena,CA,91101,Los Angeles,"Pasadena, CA",US,United States,34.14417,-118.14343000000001,Apartment,Entire home/apt,4,2.0,2.0,2.0,,109.0,,,$400.00,$120.00,1,$0.00,1,1124,yesterday,23,53,83,172,22,100.0,10.0,10.0,10.0,10.0,1.02,67.0,2019.0
6783739,33936460,within a day,91%,f,2.0,"Los Angeles, CA, United States",Hollywood Hills,Hollywood Hills,City of Los Angeles,Los Angeles,CA,90068,Los Angeles,"Los Angeles, CA",US,United States,34.134409999999995,-118.34438,House,Entire home/apt,5,2.0,2.0,0.0,,250.0,"$2,800.00",,$0.00,$100.00,4,$0.00,1,60,3 months ago,8,36,62,62,15,100.0,10.0,10.0,10.0,10.0,0.28,47879.0,2019.0
21849654,15137677,within an hour,100%,f,1.0,"West Hollywood, CA, United States",West Hollywood,West Hollywood,Other Cities,West Hollywood,CA,90046,Los Angeles,"West Hollywood, CA",US,United States,34.09644,-118.36211000000002,Townhouse,Entire home/apt,4,2.0,2.0,2.0,,285.0,,,$500.00,$85.00,4,$75.00,4,15,2 weeks ago,0,0,3,3,3,100.0,10.0,10.0,10.0,10.0,0.12,27938.0,2019.0
19184387,45003203,,,f,2.0,"Los Angeles, CA, United States",Westwood,Westwood,City of Los Angeles,Los Angeles,CA,90024,Los Angeles,"Los Angeles, CA",US,United States,34.06685,-118.44998999999999,Apartment,Shared room,2,1.0,1.0,2.0,,25.0,,,$0.00,$0.00,1,$0.00,1,1125,28 months ago,0,0,0,0,5,90.0,9.0,8.0,8.0,9.0,0.17,47879.0,2019.0
9317857,11524850,within a few hours,89%,f,7.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90028,Los Angeles,"Los Angeles, CA",US,United States,34.10002,-118.31212,Apartment,Private room,2,1.0,1.0,1.0,,45.0,$285.00,"$1,100.00",$300.00,$30.00,1,$20.00,1,1125,4 days ago,21,51,81,356,31,92.0,9.0,9.0,10.0,10.0,0.63,47879.0,2019.0
22730745,31102550,within an hour,100%,t,45.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90028,Los Angeles,"Los Angeles, CA",US,United States,34.10349,-118.31477,Apartment,Private room,2,1.0,1.0,1.0,,46.0,,,$250.00,$50.00,1,$5.00,31,1125,today,30,60,90,180,165,98.0,10.0,10.0,10.0,10.0,7.18,47879.0,2019.0
26239588,197198825,a few days or more,20%,f,1.0,"Los Angeles, CA, United States",South LA,Baldwin Hills/Crenshaw,City of Los Angeles,Los Angeles,CA,90008,Los Angeles,"Los Angeles, CA",US,United States,34.01587,-118.34758000000001,Apartment,Private room,2,1.0,1.0,1.0,,55.0,,,$250.00,$25.00,1,$25.00,30,1125,15 months ago,30,60,90,365,3,90.0,10.0,9.0,10.0,9.0,0.17,47879.0,2019.0
13103375,56660611,within an hour,100%,t,2.0,"Los Angeles, CA, United States",Cahuenga Pass,Studio City,City of Los Angeles,Los Angeles,CA,90068,Los Angeles,"Los Angeles, CA",US,United States,34.13125,-118.36165,Guest suite,Entire home/apt,2,1.0,0.0,1.0,,105.0,,,$300.00,$150.00,2,$15.00,3,1125,2 weeks ago,0,22,52,142,54,100.0,10.0,10.0,10.0,10.0,1.33,47879.0,2019.0
27989317,47512514,within an hour,96%,t,15.0,"Los Angeles, CA, United States",Hollywood,East Hollywood,City of Los Angeles,Los Angeles,CA,90038,Los Angeles,"Los Angeles, CA",US,United States,34.08442,-118.30814,Apartment,Entire home/apt,3,1.0,0.0,0.0,,90.0,,,$0.00,$130.00,1,$10.00,30,1125,a week ago,1,1,1,1,100,96.0,10.0,10.0,10.0,9.0,6.38,47879.0,2019.0
24088085,56549143,within an hour,100%,f,4.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90810,Los Angeles,"Long Beach, CA",US,United States,33.82383,-118.21876,Guest suite,Entire home/apt,2,1.0,1.0,1.0,,65.0,,,$850.00,$17.00,1,$0.00,1,8,3 months ago,0,0,0,123,46,89.0,9.0,10.0,9.0,9.0,2.8,148.0,2019.0
21423632,675121,within a few hours,100%,t,3.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90804,Los Angeles,"Long Beach, CA",US,United States,33.782059999999994,-118.15749,Bungalow,Entire home/apt,12,2.5,4.0,4.0,,300.0,,,$850.00,$200.00,8,$20.00,1,1125,3 months ago,10,32,59,331,15,97.0,9.0,10.0,9.0,9.0,0.68,148.0,2019.0
31053008,229603019,within an hour,100%,f,13.0,"Los Angeles, CA, United States",Westlake,Westlake,City of Los Angeles,Los Angeles,CA,90017,Los Angeles,"Los Angeles, CA",US,United States,34.054759999999995,-118.26466,Loft,Entire home/apt,4,1.0,0.0,2.0,,119.0,,,$150.00,$65.00,2,$25.00,1,1125,today,1,5,35,244,51,87.0,9.0,9.0,10.0,9.0,4.68,47879.0,2019.0
14472659,33320022,,,f,1.0,"Los Angeles, CA, United States",Silver Lake,Silver Lake,City of Los Angeles,Los Angeles,CA,90026,Los Angeles,"Los Angeles, CA",US,United States,34.077259999999995,-118.27731000000001,Apartment,Entire home/apt,2,1.0,1.0,1.0,,84.0,,,$200.00,$50.00,1,$0.00,1,1125,30 months ago,0,0,0,0,1,60.0,8.0,6.0,10.0,10.0,0.03,47879.0,2019.0
20495218,13638452,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Echo Park,Echo Park,City of Los Angeles,Los Angeles,CA,90026,Los Angeles,"Los Angeles, CA",US,United States,34.08385,-118.26508000000001,Guest suite,Entire home/apt,4,1.0,2.0,2.0,,149.0,,,$350.00,$100.00,1,$0.00,30,1125,2 months ago,0,1,1,34,61,100.0,10.0,10.0,10.0,10.0,2.25,47879.0,2019.0
20428629,4612021,within an hour,100%,f,17.0,"Los Angeles, CA, United States",Del Rey,Del Rey,City of Los Angeles,Los Angeles,CA,90066,Los Angeles,"Los Angeles, CA",US,United States,33.99113,-118.42398,Cottage,Entire home/apt,6,1.0,1.0,3.0,,119.0,,,$0.00,$64.00,2,$10.00,2,1125,4 days ago,15,45,75,160,107,89.0,9.0,9.0,10.0,9.0,3.86,47879.0,2019.0
35905448,111600838,within a day,100%,f,2.0,"Los Angeles, CA, United States",Valley Village,Valley Village,City of Los Angeles,Los Angeles,CA,91607,Los Angeles,"Los Angeles, CA",US,United States,34.15568,-118.39475,Apartment,Private room,2,1.0,1.0,1.0,,70.0,,,$300.00,$60.00,1,$0.00,30,1125,2 weeks ago,0,4,33,33,2,100.0,10.0,10.0,10.0,9.0,0.41,47879.0,2019.0
38843411,21013529,within an hour,100%,f,58.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90014,Los Angeles,"Los Angeles, CA",US,United States,34.04433,-118.25223999999999,Loft,Entire home/apt,16,1.0,3.0,6.0,,94.0,,,$250.00,$100.00,2,$25.00,1,7,3 weeks ago,19,49,79,349,1,100.0,10.0,8.0,10.0,10.0,0.77,47879.0,2019.0
24854909,68958382,within an hour,98%,f,28.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90038,Los Angeles,"Los Angeles, CA",US,United States,34.09259,-118.32921999999999,Apartment,Entire home/apt,8,2.0,2.0,4.0,,125.0,,,$100.00,$110.00,5,$20.00,30,1125,3 weeks ago,10,40,70,159,53,98.0,10.0,9.0,10.0,10.0,2.8,47879.0,2019.0
21944780,30867076,,,f,2.0,"West Hollywood, CA, United States",West Hollywood,West Hollywood,Other Cities,West Hollywood,CA,90046,Los Angeles,"West Hollywood, CA",US,United States,34.08729,-118.3667,Apartment,Entire home/apt,5,2.0,2.0,2.0,,123.0,,,$200.00,$100.00,5,$20.00,4,1125,4 months ago,0,0,0,0,3,80.0,9.0,7.0,9.0,10.0,0.13,27938.0,2019.0
22650442,40538928,within an hour,100%,t,1.0,"Los Angeles, CA, United States",South Robertson,Pico-Robertson,City of Los Angeles,Los Angeles,CA,90035,Los Angeles,"Los Angeles, CA",US,United States,34.049409999999995,-118.3768,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,,130.0,,,$250.00,$50.00,1,$0.00,31,100,3 weeks ago,0,30,60,335,11,100.0,10.0,9.0,10.0,10.0,0.55,47879.0,2019.0
7436119,27968176,,,t,1.0,"Los Angeles, CA, United States",Pacific Palisades,Pacific Palisades,City of Los Angeles,Los Angeles,CA,90272,Los Angeles,"Los Angeles, CA",US,United States,34.04017,-118.53151000000001,Townhouse,Entire home/apt,2,1.0,1.0,1.0,,210.0,,"$4,800.00",,$60.00,2,$20.00,2,1125,3 months ago,0,0,0,219,58,97.0,10.0,10.0,10.0,10.0,1.09,47879.0,2019.0
17878056,58360256,within a day,100%,t,30.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90402,Los Angeles,"Santa Monica, CA",US,United States,34.0263,-118.50263000000001,Apartment,Entire home/apt,2,1.0,0.0,1.0,,107.0,,,"$1,000.00",$120.00,2,$10.00,31,1125,3 weeks ago,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,0.21,7166.0,2019.0
39139803,95605354,within an hour,100%,f,7.0,"Los Angeles, CA, United States",Van Nuys,Van Nuys,City of Los Angeles,Los Angeles,CA,91405,Los Angeles,"Los Angeles, CA",US,United States,34.19368,-118.45374,Apartment,Entire home/apt,5,2.0,2.0,2.0,,120.0,,,$0.00,$130.00,4,$0.00,30,60,a week ago,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,1.0,47879.0,2019.0
39495222,29603189,within an hour,100%,f,0.0,"Los Angeles, CA, United States",East Hollywood,East Hollywood,City of Los Angeles,Los Angeles,CA,90027,Los Angeles,"Los Angeles, CA",US,United States,34.09898,-118.3044,Guest suite,Private room,2,2.0,1.0,1.0,,38.0,,,$100.00,$50.00,2,$15.00,1,30,5 weeks ago,22,52,82,357,1,100.0,10.0,10.0,10.0,10.0,0.86,47879.0,2019.0
33681955,58794937,within an hour,100%,f,1.0,"Los Angeles, CA, United States",East Los Angeles,East Los Angeles,Unincorporated Areas,Los Angeles,CA,90063,Los Angeles,"Los Angeles, CA",US,United States,34.033409999999996,-118.18255,House,Private room,4,1.0,2.0,3.0,,60.0,,,,,1,$10.00,1,1125,today,8,36,66,155,20,98.0,10.0,10.0,10.0,10.0,7.59,47879.0,2019.0
6153123,2324191,within an hour,89%,f,22.0,"Los Angeles, CA, United States",West Adams,Adams-Normandie,City of Los Angeles,Los Angeles,CA,90007,Los Angeles,"Los Angeles, CA",US,United States,34.03137,-118.29961999999999,Hostel,Private room,4,1.0,1.0,2.0,,87.0,,,$0.00,$0.00,1,$5.00,1,365,today,1,1,1,1,18,79.0,8.0,8.0,9.0,8.0,0.33,47879.0,2019.0
26395179,124141920,within an hour,100%,t,5.0,"Los Angeles, CA, United States",Westwood,Westwood,City of Los Angeles,Los Angeles,CA,90024,Los Angeles,"Los Angeles, CA",US,United States,34.064479999999996,-118.43171000000001,Apartment,Entire home/apt,4,2.0,2.0,2.0,,179.0,,,$500.00,$250.00,4,$20.00,30,1125,7 months ago,30,60,90,365,13,100.0,10.0,10.0,10.0,10.0,0.82,47879.0,2019.0
14807325,31454273,a few days or more,0%,f,6.0,"Los Angeles, CA, United States",Del Rey,Del Rey,City of Los Angeles,Los Angeles,CA,90066,Los Angeles,"Los Angeles, CA",US,United States,33.984429999999996,-118.42782,Other,Shared room,4,1.0,1.0,1.0,,100.0,,,,$20.00,1,$10.00,30,1125,31 months ago,23,53,83,358,10,91.0,8.0,9.0,10.0,9.0,0.27,47879.0,2019.0
17879913,2012315,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Mount Washington,Mount Washington,City of Los Angeles,Los Angeles,CA,90065,Los Angeles,"Los Angeles, CA",US,United States,34.10448,-118.21087,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,,100.0,,,$500.00,$80.00,1,$0.00,3,30,2 weeks ago,8,25,54,54,17,99.0,10.0,10.0,10.0,9.0,1.06,47879.0,2019.0
28699190,21524802,within an hour,100%,t,1.0,"Los Angeles, CA, United States",San Pedro,San Pedro,City of Los Angeles,Los Angeles,CA,90731,Los Angeles,"Los Angeles, CA",US,United States,33.722590000000004,-118.29083999999999,Bungalow,Private room,2,1.0,1.0,1.0,,90.0,,,,$20.00,1,$0.00,2,1125,3 months ago,0,0,4,4,31,99.0,10.0,10.0,10.0,10.0,2.14,47879.0,2019.0
28206952,96220702,within an hour,100%,f,16.0,"Los Angeles, CA, United States",South LA,Watts,City of Los Angeles,Los Angeles,CA,90059,Los Angeles,"Los Angeles, CA",US,United States,33.93825,-118.23366999999999,Guesthouse,Shared room,1,1.5,1.0,4.0,,23.0,,,$0.00,$0.00,1,$0.00,30,365,5 weeks ago,1,1,1,1,22,86.0,9.0,9.0,9.0,9.0,1.52,47879.0,2019.0
26054407,4362250,within a day,90%,t,1.0,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Westchester,City of Los Angeles,Los Angeles,CA,90045,Los Angeles,"Los Angeles, CA",US,United States,33.96145,-118.38362,Guest suite,Entire home/apt,3,1.0,0.0,1.0,,94.0,,,$0.00,$45.00,1,$10.00,30,30,2 weeks ago,5,35,65,154,41,97.0,10.0,10.0,10.0,10.0,2.37,47879.0,2019.0
20624140,34118207,within a few hours,100%,f,1.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90803,Los Angeles,"Long Beach, CA",US,United States,33.76317,-118.11863000000001,Boat,Entire home/apt,4,2.0,2.0,8.0,,125.0,,,$500.00,$150.00,1,$75.00,1,1125,3 weeks ago,30,60,87,237,16,88.0,9.0,9.0,9.0,10.0,1.58,148.0,2019.0
27196663,179394932,within an hour,100%,f,30.0,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Playa del Rey,City of Los Angeles,Los Angeles,CA,90293,Los Angeles,"Los Angeles, CA",US,United States,33.95962,-118.45083999999999,Apartment,Entire home/apt,4,2.0,2.0,2.0,,299.0,,,$0.00,$199.00,1,$0.00,30,1125,today,28,58,88,316,4,50.0,4.0,3.0,5.0,10.0,0.26,47879.0,2019.0
12322586,60547785,within a day,80%,f,3.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291,Los Angeles,"Los Angeles, CA",US,United States,33.99503,-118.47686999999999,Apartment,Entire home/apt,3,1.0,1.0,1.0,,97.0,,,$500.00,$105.00,2,$25.00,30,1124,6 days ago,0,25,55,235,70,92.0,10.0,9.0,10.0,10.0,1.58,47879.0,2019.0
31180841,137723569,within a few hours,88%,f,22.0,"Los Angeles, CA, United States",West Los Angeles,Sawtelle,City of Los Angeles,Los Angeles,CA,90025,Los Angeles,"Los Angeles, CA",US,United States,34.04484,-118.45472,Apartment,Entire home/apt,2,1.0,0.0,1.0,,119.0,,,$100.00,$65.00,2,$0.00,30,1125,3 weeks ago,30,60,90,365,33,90.0,10.0,9.0,10.0,10.0,2.93,47879.0,2019.0
25432568,191954213,within an hour,100%,f,14.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90046,Los Angeles,"Los Angeles, CA",US,United States,34.103590000000004,-118.34568,Hotel,Hotel room,4,1.0,1.0,2.0,,115.0,,,$250.00,$20.00,2,$15.00,1,180,3 weeks ago,30,60,90,365,28,77.0,9.0,8.0,10.0,9.0,1.52,47879.0,2019.0
15377571,80596163,,,f,1.0,"Los Angeles, CA, United States",West Los Angeles,Sawtelle,City of Los Angeles,Los Angeles,CA,90025,Los Angeles,"Los Angeles, CA",US,United States,34.04122,-118.46593999999999,Apartment,Private room,2,1.0,1.0,1.0,,175.0,,,"$1,000.00",$75.00,1,$30.00,30,1125,20 months ago,0,0,0,0,2,100.0,10.0,8.0,10.0,10.0,0.05,47879.0,2019.0
2098334,5176196,,,f,1.0,"Los Angeles, CA, United States",Echo Park,Echo Park,City of Los Angeles,Los Angeles,CA,90026,Los Angeles,"Los Angeles, CA",US,United States,34.07877,-118.25911,Apartment,Entire home/apt,2,1.0,1.0,2.0,,127.0,$800.00,"$2,800.00",$500.00,$80.00,2,$25.00,31,150,5 months ago,22,52,82,112,13,92.0,10.0,9.0,9.0,10.0,0.18,47879.0,2019.0
6557701,33083710,,,f,1.0,"Los Angeles, CA, United States",Westwood,Westwood,City of Los Angeles,Los Angeles,CA,90024,Los Angeles,"Los Angeles, CA",US,United States,34.06194,-118.42653,Apartment,Entire home/apt,3,1.0,0.0,2.0,,120.0,,,,$15.00,1,$0.00,30,1125,49 months ago,0,0,0,0,3,60.0,6.0,4.0,8.0,10.0,0.06,47879.0,2019.0
7824173,35369332,,,f,1.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90038,Los Angeles,"Los Angeles, CA",US,United States,34.08748,-118.33825,Apartment,Private room,1,1.0,1.0,1.0,,90.0,$250.00,$800.00,,,1,$0.00,30,1125,33 months ago,0,0,0,0,1,80.0,8.0,6.0,10.0,8.0,0.02,47879.0,2019.0
16666389,5165472,within a few hours,100%,f,4.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90404,Los Angeles,"Santa Monica, CA",US,United States,34.02221,-118.47407,Apartment,Private room,2,1.0,1.0,1.0,,70.0,,,$300.00,$70.00,1,$0.00,4,30,today,11,20,20,24,13,100.0,10.0,10.0,10.0,10.0,0.39,7166.0,2019.0
22955824,30012355,within a few hours,100%,f,1.0,"Los Angeles, CA, United States",Woodland Hills/Warner Center,Woodland Hills,City of Los Angeles,Los Angeles,CA,91367,Los Angeles,"Los Angeles, CA",US,United States,34.171459999999996,-118.59665,Condominium,Entire home/apt,6,2.0,2.0,2.0,,175.0,,,$0.00,$200.00,1,$0.00,30,300,3 months ago,16,46,76,351,1,80.0,4.0,8.0,8.0,10.0,0.13,47879.0,2019.0
255709,1248316,within an hour,89%,f,5.0,"Los Angeles, CA, United States",Silver Lake,Silver Lake,City of Los Angeles,Los Angeles,CA,90026,Los Angeles,"Los Angeles, CA",US,United States,34.08144,-118.27649,House,Private room,2,1.0,1.0,0.0,,65.0,$470.00,"$2,300.00",$500.00,$50.00,1,$20.00,1,365,2 weeks ago,15,45,75,350,90,94.0,10.0,9.0,10.0,10.0,0.95,47879.0,2019.0
